形态,时间,TF数量,有M30,有M15,入场价,止损价,盈亏,盈亏ATR,止损命中,胜
CDLHARAMI,2024-09-09 21:00,1,False,False,2529.0,2540.39,-4.5,-0.686,N,N
CDLHARAMI,2024-09-10 18:00,1,False,False,2534.5,2542.46,-7.96,-1.656,Y,N
CDLHARAMI,2024-09-16 17:00,1,False,False,2612.9,2621.67,2.3,0.43,N,Y
CDLHARAMI,2024-09-17 01:00,1,False,False,2610.1,2620.09,0.1,0.02,N,Y
CDLHARAMI,2024-09-17 15:00,1,False,False,2610.7,2619.11,10.4,1.992,N,Y
CDLHARAMI,2024-09-19 18:00,1,False,False,2613.9,2628.08,13.8,1.531,N,Y
CDLHARAMI,2024-09-23 18:00,1,False,False,2646.2,2656.68,-10.48,-1.67,Y,N
CDLHARAMI,2024-09-23 22:00,1,False,False,2655.6,2666.73,2.6,0.436,N,Y
CDLHARAMI,2024-09-24 06:00,1,False,False,2652.1,2661.08,-1.8,-0.376,N,N
CDLHARAMI,2024-09-24 10:00,1,False,False,2653.8,2661.91,-8.11,-1.645,Y,N
CDLHARAMI,2024-09-24 23:00,1,False,False,2667.8,2679.85,-12.05,-1.642,Y,N
CDLHARAMI,2024-09-26 17:00,1,False,False,2692.2,2701.38,-9.18,-1.528,Y,N
CDLHARAMI,2024-09-27 00:00,1,False,False,2691.0,2705.75,-5.6,-0.707,N,N
CDLHARAMI,2024-10-02 06:00,1,False,False,2683.0,2696.01,1.4,0.207,N,Y
CDLHARAMI,2024-10-04 01:00,1,False,False,2676.9,2690.43,1.0,0.147,N,Y
CDLHARAMI,2024-10-07 16:00,1,False,False,2671.7,2683.73,-4.9,-0.756,N,N
CDLHARAMI,2024-10-07 18:00,1,False,False,2674.9,2686.5,12.7,1.582,N,Y
CDLHARAMI,2024-10-10 16:00,1,False,False,2632.4,2642.02,2.4,0.441,N,Y
CDLHARAMI,2024-10-17 23:00,1,False,False,2709.0,2721.36,4.1,0.609,N,Y
CDLHARAMI,2024-10-18 23:00,1,False,False,2730.0,2741.26,-5.6,-0.893,N,N
CDLHARAMI,2024-10-22 15:00,1,False,False,2747.9,2757.62,-5.3,-0.896,N,N
CDLHARAMI,2024-10-22 21:00,1,False,False,2750.3,2761.3,-9.4,-1.403,N,N
CDLHARAMI,2024-10-24 15:00,1,False,False,2746.3,2756.31,-3.1,-0.58,N,N
CDLHARAMI,2024-10-24 17:00,1,False,False,2749.3,2759.0,-2.6,-0.475,N,N
CDLHARAMI,2024-10-25 23:00,1,False,False,2749.9,2761.18,-5.0,-0.81,N,N
CDLHARAMI,2024-11-05 17:00,1,False,False,2749.2,2760.0,2.2,0.369,N,Y
CDLHARAMI,2024-11-08 00:00,1,False,False,2703.1,2720.71,1.5,0.156,N,Y
CDLHARAMI,2024-11-15 23:00,1,False,False,2575.6,2589.98,3.5,0.424,N,Y
CDLHARAMI,2024-11-18 11:00,1,False,False,2594.4,2609.19,3.7,0.458,N,Y
CDLHARAMI,2024-11-18 18:00,1,False,False,2598.5,2613.02,-10.0,-1.2,N,N
CDLHARAMI,2024-11-27 22:00,1,False,False,2676.5,2707.65,13.9,0.651,N,Y
CDLHARAMI,2024-11-28 00:00,1,False,False,2664.2,2699.95,4.3,0.191,N,Y
CDLHARAMI,2024-11-30 01:30,1,False,False,2684.9,2731.32,26.3,0.913,N,Y
CDLHARAMI,2024-12-02 20:00,1,False,False,2664.0,2714.3,-1.4,-0.048,N,N
CDLHARAMI,2024-12-02 22:00,1,False,False,2669.0,2720.18,7.1,0.244,N,Y
CDLHARAMI,2024-12-03 12:00,1,False,False,2662.2,2702.7,-5.1,-0.259,N,N
CDLHARAMI,2024-12-04 01:00,1,False,False,2669.4,2705.08,5.0,0.264,N,Y
CDLHARAMI,2024-12-05 00:00,1,False,False,2674.2,2708.64,-2.0,-0.102,N,N
CDLHARAMI,2024-12-10 19:00,1,False,False,2697.0,2733.23,-16.8,-0.793,N,N
CDLHARAMI,2024-12-23 15:00,1,False,False,2643.9,2654.69,9.8,1.581,N,Y
CDLHARAMI,2024-12-26 19:00,1,False,False,2643.8,2651.84,-2.4,-0.457,N,N
CDLHARAMI,2024-12-27 03:00,1,False,False,2653.4,2662.93,0.6,0.123,N,Y
CDLHARAMI,2024-12-27 15:00,1,False,False,2648.8,2656.49,7.1,1.539,N,Y
CDLHARAMI,2024-12-31 17:00,1,False,False,2627.5,2636.95,3.6,0.69,N,Y
CDLHARAMI,2025-01-01 00:00,1,False,False,2639.3,2650.44,1.4,0.235,N,Y
CDLHARAMI,2025-01-06 20:00,1,False,False,2658.1,2669.92,12.9,1.347,N,Y
CDLHARAMI,2025-01-08 18:00,1,False,False,2666.6,2675.29,-8.2,-1.442,N,N
CDLHARAMI,2025-01-09 21:00,1,False,False,2691.4,2701.91,4.7,0.752,N,Y
CDLHARAMI,2025-01-10 03:00,1,False,False,2691.3,2702.11,-2.0,-0.371,N,N
CDLHARAMI,2025-01-18 01:00,1,False,False,2753.4,2764.38,14.4,2.31,N,Y
CDLHARAMI,2025-01-21 23:00,1,False,False,2753.1,2766.33,-7.5,-0.999,N,N
CDLHARAMI,2025-01-22 03:00,1,False,False,2757.5,2770.31,-0.9,-0.136,N,N
CDLHARAMI,2025-01-22 09:00,1,False,False,2762.7,2774.02,-5.3,-0.894,N,N
CDLHARAMI,2025-01-24 19:00,1,False,False,2782.9,2793.64,-2.8,-0.429,N,N
CDLHARAMI,2025-01-31 18:00,1,False,False,2844.4,2887.53,-5.1,-0.202,N,N
CDLHARAMI,2025-02-03 17:00,1,False,False,2828.9,2874.78,-18.6,-0.687,N,N
CDLHARAMI,2025-02-04 10:00,1,False,False,2853.2,2900.22,5.6,0.209,N,Y
CDLHARAMI,2025-02-05 02:00,1,False,False,2873.7,2915.69,-0.5,-0.025,N,N
CDLHARAMI,2025-02-06 20:00,1,False,False,2887.5,2901.38,13.5,1.322,N,Y
CDLHARAMI,2025-02-14 17:00,1,False,False,2959.3,2970.31,5.2,0.811,N,Y
CDLHARAMI,2025-02-19 01:00,1,False,False,2950.3,2964.87,-1.0,-0.128,N,N
CDLHARAMI,2025-02-19 14:00,1,False,False,2948.4,2961.21,-12.81,-1.746,Y,N
CDLHARAMI,2025-02-19 18:00,1,False,False,2962.3,2974.73,9.1,1.2,N,Y
CDLHARAMI,2025-02-20 09:00,1,False,False,2953.7,2967.0,-5.2,-0.735,N,N
CDLHARAMI,2025-02-24 20:00,1,False,False,2961.8,2976.69,9.2,0.935,N,Y
CDLHARAMI,2025-02-25 01:00,1,False,False,2958.5,2974.83,-6.3,-0.745,N,N
CDLHARAMI,2025-03-03 08:00,1,False,False,2877.1,2894.53,1.4,0.146,N,Y
CDLHARAMI,2025-03-05 01:00,1,False,False,2922.1,2939.54,-6.6,-0.714,N,N
CDLHARAMI,2025-03-07 17:00,1,False,False,2929.1,2941.86,3.2,0.457,N,Y
CDLHARAMI,2025-03-10 08:00,1,False,False,2920.9,2935.69,4.3,0.537,N,Y
CDLHARAMI,2025-03-11 15:00,1,False,False,2905.0,2919.41,-14.41,-1.831,Y,N
CDLHARAMI,2025-03-12 21:00,1,False,False,2921.0,2933.89,-12.89,-1.687,Y,N
CDLHARAMI,2025-03-15 01:00,1,False,False,2997.4,3012.02,3.7,0.47,N,Y
CDLHARAMI,2025-03-17 19:00,1,False,False,3005.4,3016.28,-0.6,-0.084,N,N
CDLHARAMI,2025-03-17 23:00,1,False,False,3004.9,3017.42,-2.9,-0.432,N,N
CDLHARAMI,2025-03-19 01:00,1,False,False,3040.4,3053.5,-1.3,-0.197,N,N
CDLHARAMI,2025-03-19 12:00,1,False,False,3043.9,3053.85,0.7,0.114,N,Y
CDLHARAMI,2025-03-19 20:00,1,False,False,3045.4,3057.2,5.3,0.744,N,Y
CDLHARAMI,2025-03-20 23:00,1,False,False,3048.1,3061.94,-2.5,-0.329,N,N
CDLHARAMI,2025-03-24 19:00,1,False,False,3030.1,3042.67,13.4,1.68,N,Y
CDLHARAMI,2025-03-28 12:00,1,False,False,3083.1,3095.35,-12.25,-1.363,Y,N
CDLHARAMI,2025-04-01 06:00,1,False,False,3156.6,3215.78,-9.4,-0.283,N,N
CDLHARAMI,2025-04-02 10:00,1,False,False,3157.8,3206.16,10.6,0.41,N,Y
CDLHARAMI,2025-04-04 19:00,1,False,False,3132.5,3193.69,75.8,1.902,N,Y
CDLHARAMI,2025-04-09 10:00,1,False,False,3016.5,3061.11,-15.6,-0.646,N,N
CDLHARAMI,2025-04-09 22:00,1,False,False,3086.3,3130.56,10.2,0.382,N,Y
CDLHARAMI,2025-04-10 04:00,1,False,False,3099.8,3148.89,-12.3,-0.44,N,N
CDLHARAMI,2025-04-14 10:00,1,False,False,3248.0,3295.73,-1.9,-0.079,N,N
CDLHARAMI,2025-04-14 14:00,1,False,False,3246.5,3288.9,6.6,0.258,N,Y
CDLHARAMI,2025-04-15 23:00,1,False,False,3237.6,3264.46,-7.9,-0.582,N,N
CDLHARAMI,2025-04-28 23:00,1,False,False,3336.4,3367.73,-23.2,-1.364,N,N
CDLHARAMI,2025-05-02 12:00,1,False,False,3260.4,3284.17,-6.6,-0.5,N,N
CDLHARAMI,2025-05-14 00:00,1,False,False,3255.5,3280.12,2.0,0.158,N,Y
CDLHARAMI,2025-05-16 13:00,1,False,False,3221.8,3246.5,11.5,0.803,N,Y
CDLHARAMI,2025-05-22 02:00,1,False,False,3316.5,3338.14,-2.9,-0.253,N,N
CDLHARAMI,2025-05-27 01:00,1,False,False,3341.1,3356.06,-4.6,-0.592,N,N
CDLHARAMI,2025-05-27 07:00,1,False,False,3345.7,3359.29,3.5,0.413,N,Y
CDLHARAMI,2025-05-27 11:00,1,False,False,3341.0,3355.55,32.6,3.206,N,Y
CDLHARAMI,2025-05-30 14:00,1,False,False,3325.5,3351.97,5.5,0.396,N,Y
CDLHARAMI,2025-06-02 07:00,1,False,False,3333.3,3356.52,2.8,0.217,N,Y
CDLHARAMI,2025-06-04 23:00,1,False,False,3396.3,3418.12,-4.4,-0.387,N,N
CDLHARAMI,2025-06-10 19:00,1,False,False,3354.4,3371.39,5.0,0.47,N,Y
CDLHARAMI,2025-06-11 16:00,1,False,False,3365.5,3381.7,11.7,1.226,N,Y
CDLHARAMI,2025-06-12 19:00,1,False,False,3399.7,3423.91,-4.7,-0.334,N,N
CDLHARAMI,2025-06-18 22:00,1,False,False,3405.7,3423.78,1.2,0.123,N,Y
CDLHARAMI,2025-06-20 22:00,1,False,False,3385.5,3404.08,2.3,0.239,N,Y
CDLHARAMI,2025-07-01 01:00,1,False,False,3305.8,3322.9,-9.2,-0.965,N,N
CDLHARAMI,2025-07-02 19:00,1,False,False,3352.6,3366.18,-1.5,-0.174,N,N
CDLHARAMI,2025-07-02 23:00,1,False,False,3351.5,3366.22,-14.0,-1.751,N,N
CDLHARAMI,2025-07-03 11:00,1,False,False,3358.8,3372.2,20.5,2.242,N,Y
CDLHARAMI,2025-07-09 23:00,1,False,False,3318.4,3334.81,-1.3,-0.149,N,N
CDLHARAMI,2025-07-10 13:00,1,False,False,3329.7,3342.63,-7.5,-0.96,N,N
CDLHARAMI,2025-07-16 17:00,1,False,False,3347.1,3358.85,5.1,0.731,N,Y
CDLHARAMI,2025-07-17 02:00,1,False,False,3357.4,3377.19,2.0,0.204,N,Y
CDLHARAMI,2025-07-22 11:00,1,False,False,3405.6,3417.04,8.2,1.305,N,Y
CDLHARAMI,2025-07-29 17:00,1,False,False,3323.2,3336.85,1.6,0.208,N,Y
CDLHARAMI,2025-07-30 11:00,1,False,False,3326.4,3338.67,2.4,0.368,N,Y
CDLHARAMI,2025-07-31 17:00,1,False,False,3358.8,3381.8,-1.6,-0.125,N,N
CDLHARAMI,2025-08-04 12:00,1,False,False,3410.7,3427.78,2.1,0.223,N,Y
CDLHARAMI,2025-08-04 20:00,1,False,False,3420.6,3436.76,-16.16,-1.618,Y,N
CDLHARAMI,2025-08-08 15:00,1,False,False,3492.7,3517.23,20.5,1.402,N,Y
CDLHARAMI,2025-08-08 22:00,1,False,False,3492.8,3521.72,28.8,1.744,N,Y
CDLHARAMI,2025-08-13 15:00,1,False,False,3403.6,3418.27,-13.0,-1.563,N,N
CDLHARAMI,2025-08-13 22:00,1,False,False,3413.7,3429.01,9.0,1.083,N,Y
CDLHARAMI,2025-08-14 04:00,1,False,False,3407.0,3420.17,-13.17,-1.784,Y,N
CDLHARAMI,2025-08-14 09:00,1,False,False,3416.4,3429.15,7.2,1.012,N,Y
CDLHARAMI,2025-08-18 10:00,1,False,False,3388.5,3401.68,-13.18,-1.671,Y,N
CDLHARAMI,2025-08-21 21:00,1,False,False,3382.5,3394.52,-1.2,-0.167,N,N
CDLHARAMI,2025-08-21 23:00,1,False,False,3387.5,3400.27,4.1,0.611,N,Y
CDLHARAMI,2025-08-25 12:00,1,False,False,3410.4,3422.23,-0.6,-0.096,N,N
CDLHARAMI,2025-08-27 06:00,1,False,False,3440.5,3453.64,3.9,0.567,N,Y
CDLHARAMI,2025-08-28 01:00,1,False,False,3447.6,3460.15,-4.2,-0.646,N,N
CDLHARAMI,2025-08-28 15:00,1,False,False,3450.8,3460.69,-3.9,-0.692,N,N
CDLHARAMI,2025-08-28 17:00,1,False,False,3455.2,3465.1,-9.9,-1.608,Y,N
CDLHARAMI,2025-08-28 23:00,1,False,False,3465.8,3478.92,-12.5,-1.74,N,N
CDLHARAMI,2025-08-29 16:00,1,False,False,3470.6,3479.54,0.8,0.154,N,Y
CDLHARAMI,2025-09-03 15:00,1,False,False,3598.4,3616.59,-10.3,-1.005,N,N
CDLHARAMI,2025-09-05 00:00,1,False,False,3610.5,3631.76,4.6,0.41,N,Y
CDLHARAMI,2025-09-05 12:00,1,False,False,3616.7,3633.65,9.2,1.007,N,Y
CDLHARAMI,2025-09-05 22:00,1,False,False,3646.2,3668.12,-5.4,-0.445,N,N
CDLHARAMI,2025-09-11 02:00,1,False,False,3684.9,3701.79,6.2,0.672,N,Y
CDLHARAMI,2025-09-12 04:00,1,False,False,3673.4,3689.97,-0.4,-0.045,N,N
CDLHARAMI,2025-09-12 22:00,1,False,False,3686.1,3700.45,-1.2,-0.155,N,N
CDLHARAMI,2025-09-13 01:00,1,False,False,3687.3,3700.86,6.6,0.943,N,Y
CDLHARAMI,2025-09-17 23:00,1,False,False,3718.6,3733.29,-14.69,-1.196,Y,N
CDLHARAMI,2025-09-22 12:00,1,False,False,3727.5,3744.48,-16.98,-1.609,Y,N
CDLHARAMI,2025-09-24 14:00,1,False,False,3804.4,3823.27,3.0,0.284,N,Y
CDLHARAMI,2025-09-24 20:00,1,False,False,3801.0,3818.98,26.9,2.348,N,Y
CDLHARAMI,2025-09-26 17:00,1,False,False,3781.5,3800.11,-0.8,-0.075,N,N
CDLHARAMI,2025-09-29 06:00,1,False,False,3800.1,3821.56,-7.9,-0.593,N,N
CDLHARAMI,2025-09-29 09:00,1,False,False,3808.0,3831.3,-23.3,-1.717,Y,N
CDLHARAMI,2025-09-30 10:00,1,False,False,3876.5,3896.13,-19.63,-1.757,Y,N
CDLHARAMI,2025-10-01 10:00,1,False,False,3891.3,3914.4,0.5,0.041,N,Y
CDLHARAMI,2025-10-02 04:00,1,False,False,3892.6,3915.57,10.9,0.879,N,Y
CDLHARAMI,2025-10-09 19:00,1,False,False,4063.7,4088.85,24.2,1.383,N,Y
CDLHARAMI,2025-10-13 07:00,1,False,False,4053.1,4097.45,-13.0,-0.519,N,N
CDLHARAMI,2025-10-15 19:00,1,False,False,4214.3,4247.78,-1.9,-0.097,N,N
CDLHARAMI,2025-10-16 01:00,1,False,False,4214.2,4248.19,-10.7,-0.617,N,N
CDLHARAMI,2025-10-16 04:00,1,False,False,4224.9,4255.25,0.4,0.023,N,Y
CDLHARAMI,2025-10-16 11:00,1,False,False,4249.2,4279.09,12.4,0.68,N,Y
CDLHARAMI,2025-10-25 00:00,1,False,False,4145.8,4188.86,26.1,1.109,N,Y
CDLHARAMI,2025-10-31 13:00,1,False,False,4016.6,4055.88,-5.3,-0.247,N,N
CDLHARAMI,2025-11-05 22:00,1,False,False,3983.0,4010.2,-8.3,-0.528,N,N
CDLHARAMI,2025-11-06 01:00,1,False,False,3991.3,4018.83,-3.5,-0.244,N,N
CDLHARAMI,2025-11-06 04:00,1,False,False,3994.8,4019.92,10.1,0.74,N,Y
CDLHARAMI,2025-11-06 17:00,1,False,False,4020.3,4041.51,5.8,0.477,N,Y
CDLHARAMI,2025-11-12 17:00,1,False,False,4130.6,4154.15,-5.8,-0.44,N,N
CDLHARAMI,2025-11-14 11:00,1,False,False,4207.7,4241.75,30.4,1.579,N,Y
CDLHARAMI,2025-11-19 14:00,1,False,False,4091.7,4122.48,-22.6,-1.24,N,N
CDLHARAMI,2025-11-19 18:00,1,False,False,4109.6,4140.79,-1.9,-0.113,N,N
CDLHARAMI,2025-11-20 08:00,1,False,False,4102.0,4136.61,31.7,1.417,N,Y
CDLHARAMI,2025-11-21 04:00,1,False,False,4077.3,4117.39,3.7,0.18,N,Y
CDLHARAMI,2025-11-21 22:00,1,False,False,4070.3,4108.86,-14.7,-0.634,N,N
CDLHARAMI,2025-11-24 07:00,1,False,False,4071.6,4110.78,30.9,1.408,N,Y
CDLHARAMI,2025-11-25 11:00,1,False,False,4140.1,4169.44,1.5,0.096,N,Y
CDLHARAMI,2025-11-26 07:00,1,False,False,4167.6,4241.16,-29.3,-0.663,N,N
CDLHARAMI,2025-12-03 11:00,1,False,False,4252.4,4313.39,13.5,0.445,N,Y
CDLHARAMI,2025-12-11 05:00,1,False,False,4258.3,4282.34,-9.4,-0.689,N,N
CDLHARAMI,2025-12-15 14:00,1,False,False,4376.1,4403.38,0.0,0.0,N,N
CDLHARAMI,2025-12-15 17:00,1,False,False,4376.1,4401.44,-3.8,-0.287,N,N
CDLHARAMI,2025-12-16 23:00,1,False,False,4351.8,4378.79,10.3,0.632,N,Y
CDLHARAMI,2025-12-17 22:00,1,False,False,4369.3,4395.47,-4.1,-0.257,N,N
CDLHARAMI,2025-12-27 03:00,1,False,False,4554.9,4589.03,4.0,0.211,N,Y
CDLHARAMI,2026-01-02 14:00,1,False,False,4387.6,4429.93,-9.9,-0.454,N,N
CDLHARAMI,2026-01-02 19:00,1,False,False,4405.5,4441.1,40.8,1.877,N,Y
CDLHARAMI,2026-01-06 00:00,1,False,False,4452.7,4486.76,1.8,0.098,N,Y
CDLHARAMI,2026-01-06 12:00,1,False,False,4478.0,4507.05,8.7,0.519,N,Y
CDLHARAMI,2026-01-06 15:00,1,False,False,4469.3,4498.65,7.6,0.442,N,Y
CDLHARAMI,2026-01-06 23:00,1,False,False,4488.5,4519.9,-11.5,-0.684,N,N
CDLHARAMI,2026-01-07 11:00,1,False,False,4485.7,4513.82,30.9,1.835,N,Y
CDLHARAMI,2026-01-13 00:00,1,False,False,4627.0,4662.78,6.4,0.336,N,Y
CDLHARAMI,2026-01-13 11:00,1,False,False,4603.1,4635.08,12.6,0.723,N,Y
CDLHARAMI,2026-01-13 17:00,1,False,False,4595.2,4623.89,-6.8,-0.438,N,N
CDLHARAMI,2026-01-23 19:00,1,False,False,4923.3,4963.23,-20.8,-0.901,N,N
CDLHARAMI,2026-01-24 04:00,1,False,False,4981.4,5022.3,-40.9,-1.665,Y,N
CDLHARAMI,2026-01-28 00:00,1,False,False,5085.1,5135.51,-12.2,-0.455,N,N
CDLHARAMI,2026-02-05 08:00,1,False,False,5028.1,5118.36,129.6,2.028,N,Y
CDLHARAMI,2026-02-12 02:00,1,False,False,5107.4,5167.18,-0.4,-0.013,N,N
CDLHARAMI,2026-02-20 17:00,1,False,False,5047.6,5082.09,3.1,0.157,N,Y
CDLHARAMI,2026-02-24 05:00,1,False,False,5247.9,5290.74,51.3,1.809,N,Y
CDLHARAMI,2026-02-25 14:00,1,False,False,5213.2,5257.51,0.3,0.013,N,Y
CDLHARAMI,2026-02-27 10:00,1,False,False,5200.3,5241.4,-14.4,-0.676,N,N
CDLHARAMI,2026-03-06 10:00,1,False,False,5133.9,5192.54,7.3,0.245,N,Y
CDLHARAMI,2026-03-11 09:00,1,False,False,5215.9,5259.36,3.1,0.131,N,Y
CDLHARAMI,2026-03-12 16:00,1,False,False,5184.4,5223.02,-0.4,-0.019,N,N
CDLHARAMI,2026-03-24 23:00,1,False,False,4412.8,4511.46,21.9,0.411,N,Y
CDLHARAMI,2026-03-25 23:00,1,False,False,4557.4,4628.17,21.7,0.575,N,Y
CDLHARAMI,2026-03-26 09:00,1,False,False,4532.0,4597.01,15.1,0.447,N,Y
CDLHARAMI,2026-03-31 22:00,1,False,False,4628.7,4687.03,-58.33,-1.736,Y,N
CDLHARAMI,2026-04-01 17:00,1,False,False,4750.5,4803.41,-1.6,-0.053,N,N
CDLHARAMI,2026-04-08 14:00,1,False,False,4846.6,4905.0,36.4,1.143,N,Y
CDLHARAMI,2026-04-14 07:00,1,False,False,4781.3,4817.28,-16.3,-0.802,N,N
CDLHARAMI,2026-04-14 09:00,1,False,False,4787.2,4823.33,-9.1,-0.482,N,N
CDLHARAMI,2026-04-14 15:00,1,False,False,4800.2,4834.9,9.1,0.437,N,Y
CDLHARAMI,2026-04-15 20:00,1,False,False,4833.9,4866.81,10.4,0.523,N,Y
CDLHARAMI,2026-04-22 14:00,1,False,False,4786.0,4823.85,12.6,0.645,N,Y
CDLHARAMI,2026-04-24 20:00,1,False,False,4716.9,4753.65,-36.75,-1.638,Y,N
CDLHARAMI,2026-05-04 06:00,3,True,True,4630.7,4667.2,6.5,0.327,N,Y
CDLHARAMI,2026-05-08 10:00,1,False,False,4721.7,4765.33,-14.3,-0.601,N,N
CDLHARAMI,2026-05-11 22:00,2,False,True,4735.4,4775.94,2.4,0.11,N,Y
CDLHARAMI,2026-05-13 04:00,3,True,True,4722.6,4757.37,-0.4,-0.022,N,N
CDLHARAMI,2026-05-14 07:00,2,False,True,4703.5,4730.56,10.8,0.654,N,Y
CDLHARAMI,2026-05-21 17:00,1,False,False,4531.7,4564.76,26.7,1.381,N,Y
CDLHARAMI,2026-05-27 17:00,3,True,True,4521.8,4553.64,52.4,2.341,N,Y
CDLHARAMI,2026-05-29 10:00,2,False,True,4531.7,4564.94,-14.1,-0.801,N,N
CDLHARAMI,2026-06-02 13:00,1,False,False,4547.0,4577.38,-10.0,-0.586,N,N
CDLHARAMI,2026-06-02 15:00,2,False,True,4565.2,4595.6,2.1,0.128,N,Y
CDLHARAMI,2026-06-04 20:00,1,False,False,4531.6,4565.39,26.7,1.286,N,Y
CDLSPINNINGTOP,2024-06-17 09:00,1,False,False,2341.2,2352.31,2.8,0.474,N,Y
CDLSPINNINGTOP,2024-06-18 07:00,1,False,False,2335.5,2344.44,-4.0,-0.777,N,N
CDLSPINNINGTOP,2024-06-18 13:00,1,False,False,2336.7,2345.05,10.9,2.278,N,Y
CDLSPINNINGTOP,2024-06-19 01:00,1,False,False,2344.6,2355.6,0.4,0.071,N,Y
CDLSPINNINGTOP,2024-06-20 13:00,1,False,False,2354.1,2363.16,7.1,1.325,N,Y
CDLSPINNINGTOP,2024-06-20 19:00,1,False,False,2352.8,2362.02,-9.22,-1.501,Y,N
CDLSPINNINGTOP,2024-06-20 20:00,1,False,False,2351.9,2361.69,-9.79,-1.593,Y,N
CDLSPINNINGTOP,2024-06-21 10:00,1,False,False,2372.8,2382.41,-5.4,-1.08,N,N
CDLSPINNINGTOP,2024-06-21 18:00,1,False,False,2377.3,2386.42,23.7,3.31,N,Y
CDLSPINNINGTOP,2024-06-28 03:00,1,False,False,2336.8,2345.42,-1.4,-0.318,N,N
CDLSPINNINGTOP,2024-06-28 09:00,1,False,False,2331.1,2339.24,-0.8,-0.18,N,N
CDLSPINNINGTOP,2024-06-28 15:00,1,False,False,2337.8,2345.56,-7.76,-1.669,Y,N
CDLSPINNINGTOP,2024-07-03 10:00,1,False,False,2337.9,2345.99,-8.09,-1.302,Y,N
CDLSPINNINGTOP,2024-07-08 09:00,1,False,False,2394.7,2406.14,1.6,0.265,N,Y
CDLSPINNINGTOP,2024-07-08 11:00,1,False,False,2390.6,2401.57,5.6,0.92,N,Y
CDLSPINNINGTOP,2024-07-10 08:00,1,False,False,2371.3,2380.18,-3.2,-0.646,N,N
CDLSPINNINGTOP,2024-07-10 12:00,1,False,False,2374.2,2382.55,-5.0,-1.078,N,N
CDLSPINNINGTOP,2024-07-10 20:00,1,False,False,2384.5,2392.31,-7.81,-1.593,Y,N
CDLSPINNINGTOP,2024-07-11 02:00,1,False,False,2378.9,2388.62,0.6,0.125,N,Y
CDLSPINNINGTOP,2024-07-11 14:00,1,False,False,2386.9,2394.01,-2.6,-0.651,N,N
CDLSPINNINGTOP,2024-07-12 12:00,1,False,False,2414.0,2424.07,4.6,0.81,N,Y
CDLSPINNINGTOP,2024-07-12 13:00,1,False,False,2413.3,2423.24,0.6,0.107,N,Y
CDLSPINNINGTOP,2024-07-12 15:00,1,False,False,2409.4,2419.34,4.3,0.766,N,Y
CDLSPINNINGTOP,2024-07-15 12:00,1,False,False,2416.2,2424.76,3.6,0.696,N,Y
CDLSPINNINGTOP,2024-07-16 11:00,1,False,False,2433.6,2442.92,-4.7,-0.893,N,N
CDLSPINNINGTOP,2024-07-16 16:00,1,False,False,2441.3,2450.64,-3.0,-0.563,N,N
CDLSPINNINGTOP,2024-07-16 19:00,1,False,False,2444.3,2453.63,-9.33,-1.28,Y,N
CDLSPINNINGTOP,2024-07-17 17:00,1,False,False,2479.5,2492.22,1.3,0.177,N,Y
CDLSPINNINGTOP,2024-07-18 17:00,1,False,False,2468.9,2479.69,1.7,0.284,N,Y
CDLSPINNINGTOP,2024-07-23 19:00,1,False,False,2408.9,2419.21,4.8,0.77,N,Y
CDLSPINNINGTOP,2024-07-24 00:00,1,False,False,2406.5,2417.0,-2.0,-0.359,N,N
CDLSPINNINGTOP,2024-07-24 01:00,1,False,False,2406.0,2416.42,-4.6,-0.838,N,N
CDLSPINNINGTOP,2024-07-24 08:00,1,False,False,2409.1,2417.49,-8.39,-1.587,Y,N
CDLSPINNINGTOP,2024-07-29 18:00,1,False,False,2390.8,2401.21,0.9,0.146,N,Y
CDLSPINNINGTOP,2024-08-01 17:00,1,False,False,2476.8,2490.33,-13.53,-1.66,Y,N
CDLSPINNINGTOP,2024-08-02 00:00,1,False,False,2488.6,2504.01,1.2,0.142,N,Y
CDLSPINNINGTOP,2024-08-02 09:00,1,False,False,2491.6,2505.98,-10.5,-1.297,N,N
CDLSPINNINGTOP,2024-08-02 11:00,1,False,False,2498.7,2513.13,-14.43,-1.785,Y,N
CDLSPINNINGTOP,2024-08-02 14:00,1,False,False,2509.8,2523.95,1.5,0.203,N,Y
CDLSPINNINGTOP,2024-08-02 18:00,1,False,False,2507.9,2520.49,-12.59,-1.515,Y,N
CDLSPINNINGTOP,2024-08-07 22:00,1,False,False,2439.2,2452.43,9.2,1.166,N,Y
CDLSPINNINGTOP,2024-08-08 12:00,1,False,False,2433.2,2444.55,-2.4,-0.382,N,N
CDLSPINNINGTOP,2024-08-08 15:00,1,False,False,2435.6,2446.61,-8.9,-1.371,N,N
CDLSPINNINGTOP,2024-08-08 22:00,1,False,False,2453.2,2467.0,-9.8,-1.229,N,N
CDLSPINNINGTOP,2024-08-09 00:00,1,False,False,2457.5,2471.29,-5.6,-0.759,N,N
CDLSPINNINGTOP,2024-08-09 21:00,1,False,False,2466.1,2477.88,-7.8,-1.114,N,N
CDLSPINNINGTOP,2024-08-12 06:00,1,False,False,2469.3,2480.1,4.3,0.756,N,Y
CDLSPINNINGTOP,2024-08-13 22:00,1,False,False,2511.0,2523.11,3.7,0.557,N,Y
CDLSPINNINGTOP,2024-08-14 03:00,1,False,False,2506.9,2518.07,3.3,0.575,N,Y
