形态,方向,过滤器,SL,交易数,胜,负,胜率%,随机WR%,Z值,显著,平均盈亏,盈亏/ATR,盈亏比,止损率%
CDLHIGHWAVE,bull,rsi_overbought,2.5,14,8,6,57.1,51.8,0.4,N,3.17,0.394,1.64,14.3
CDLHIGHWAVE,bull,rsi_overbought,2.75,14,8,6,57.1,47.6,0.71,N,3.29,0.41,1.68,7.1
CDLHIGHWAVE,bull,rsi_overbought,3.0,14,8,6,57.1,47.6,0.71,N,3.14,0.392,1.63,7.1
CDLHANGINGMAN,bear,rsi_mid_overbought,0.5,13,6,7,46.2,40.4,0.42,N,0.59,0.055,1.25,53.8
CDLHANGINGMAN,bear,rsi_mid_overbought,0.75,13,7,6,53.8,47.4,0.46,N,-0.04,-0.007,0.99,46.2
CDLHANGINGMAN,bear,rsi_mid_overbought,1.0,13,7,6,53.8,49.4,0.32,N,-0.16,-0.027,0.95,30.8
CDLHANGINGMAN,bear,rsi_mid_overbought,1.25,13,7,6,53.8,51.3,0.18,N,-0.66,-0.09,0.82,23.1
CDLHANGINGMAN,bear,rsi_mid_overbought,1.5,13,8,5,61.5,56.4,0.37,N,0.96,0.11,1.42,0.0
CDLHANGINGMAN,bear,rsi_mid_overbought,1.75,13,8,5,61.5,46.8,1.07,N,0.96,0.11,1.42,0.0
CDLHANGINGMAN,bear,rsi_mid_overbought,2.0,13,8,5,61.5,46.8,1.07,N,0.96,0.11,1.42,0.0
CDLHANGINGMAN,bear,rsi_mid_overbought,2.25,13,8,5,61.5,50.0,0.83,N,0.96,0.11,1.42,0.0
CDLHANGINGMAN,bear,rsi_mid_overbought,2.5,13,8,5,61.5,51.9,0.69,N,0.96,0.11,1.42,0.0
CDLHANGINGMAN,bear,rsi_mid_overbought,2.75,13,8,5,61.5,51.9,0.69,N,0.96,0.11,1.42,0.0
CDLHANGINGMAN,bear,rsi_mid_overbought,3.0,13,8,5,61.5,57.1,0.33,N,0.96,0.11,1.42,0.0
CDLRICKSHAWMAN,bull,trend_down,0.5,216,81,135,37.5,34.4,0.95,N,-0.08,-0.006,0.97,58.8
CDLRICKSHAWMAN,bull,trend_down,0.75,216,96,120,44.4,40.9,1.07,N,-0.45,-0.036,0.88,47.2
CDLRICKSHAWMAN,bull,trend_down,1.0,216,102,114,47.2,45.5,0.5,N,-0.45,-0.037,0.89,31.9
CDLRICKSHAWMAN,bull,trend_down,1.25,216,105,111,48.6,48.6,-0.01,N,-0.56,-0.048,0.87,23.6
CDLRICKSHAWMAN,bull,trend_down,1.5,216,107,109,49.5,49.8,-0.09,N,-0.52,-0.053,0.88,14.8
CDLRICKSHAWMAN,bull,trend_down,1.75,216,109,107,50.5,51.6,-0.33,N,-0.46,-0.047,0.89,11.1
CDLRICKSHAWMAN,bull,trend_down,2.0,216,109,107,50.5,50.2,0.09,N,-0.39,-0.046,0.91,8.3
CDLRICKSHAWMAN,bull,trend_down,2.25,216,110,106,50.9,49.1,0.54,N,-0.32,-0.038,0.92,6.0
CDLRICKSHAWMAN,bull,trend_down,2.5,216,110,106,50.9,51.0,-0.01,N,-0.33,-0.039,0.92,4.6
CDLRICKSHAWMAN,bull,trend_down,2.75,216,110,106,50.9,48.0,0.87,N,-0.38,-0.044,0.91,3.7
CDLRICKSHAWMAN,bull,trend_down,3.0,216,110,106,50.9,48.6,0.67,N,-0.4,-0.046,0.91,3.2
CDLMATCHINGLOW,bull,trend_down,0.5,36,12,24,33.3,33.1,0.03,N,-1.89,-0.176,0.45,66.7
CDLMATCHINGLOW,bull,trend_down,0.75,36,17,19,47.2,41.2,0.73,N,-1.81,-0.144,0.55,47.2
CDLMATCHINGLOW,bull,trend_down,1.0,36,19,17,52.8,44.2,1.03,N,-1.68,-0.162,0.59,36.1
CDLMATCHINGLOW,bull,trend_down,1.25,36,20,16,55.6,50.0,0.67,N,-1.93,-0.168,0.56,25.0
CDLMATCHINGLOW,bull,trend_down,1.5,36,20,16,55.6,51.4,0.5,N,-2.18,-0.19,0.53,19.4
CDLMATCHINGLOW,bull,trend_down,1.75,36,20,16,55.6,48.4,0.86,N,-2.28,-0.198,0.52,16.7
CDLMATCHINGLOW,bull,trend_down,2.0,36,20,16,55.6,47.0,1.03,N,-2.71,-0.239,0.48,16.7
CDLMATCHINGLOW,bull,trend_down,2.25,36,20,16,55.6,50.2,0.64,N,-2.99,-0.262,0.46,13.9
CDLMATCHINGLOW,bull,trend_down,2.5,36,20,16,55.6,47.9,0.92,N,-3.2,-0.283,0.44,11.1
CDLMATCHINGLOW,bull,trend_down,2.75,36,20,16,55.6,50.7,0.58,N,-3.23,-0.285,0.44,8.3
CDLMATCHINGLOW,bull,trend_down,3.0,36,20,16,55.6,48.1,0.89,N,-3.34,-0.286,0.43,5.6
CDLDOJI,bull,trend_down,0.5,293,103,190,35.2,33.7,0.51,N,-0.34,-0.026,0.89,60.8
CDLDOJI,bull,trend_down,0.75,293,128,165,43.7,41.8,0.65,N,-0.51,-0.037,0.87,46.4
CDLDOJI,bull,trend_down,1.0,293,137,156,46.8,44.8,0.68,N,-0.61,-0.046,0.85,32.8
CDLDOJI,bull,trend_down,1.25,293,144,149,49.1,46.2,1.02,N,-0.59,-0.042,0.86,23.5
CDLDOJI,bull,trend_down,1.5,293,146,147,49.8,47.6,0.77,N,-0.68,-0.058,0.84,16.4
CDLDOJI,bull,trend_down,1.75,293,149,144,50.9,48.0,0.96,N,-0.62,-0.052,0.86,11.9
CDLDOJI,bull,trend_down,2.0,293,149,144,50.9,48.7,0.72,N,-0.59,-0.053,0.86,9.2
CDLDOJI,bull,trend_down,2.25,293,150,143,51.2,48.9,0.78,N,-0.58,-0.052,0.87,6.8
CDLDOJI,bull,trend_down,2.5,293,150,143,51.2,48.5,0.91,N,-0.58,-0.05,0.87,4.8
CDLDOJI,bull,trend_down,2.75,293,150,143,51.2,50.4,0.27,N,-0.65,-0.057,0.85,4.1
CDLDOJI,bull,trend_down,3.0,293,150,143,51.2,48.7,0.87,N,-0.62,-0.056,0.86,3.4
CDLHIKKAKE,bear,none,0.5,520,178,342,34.2,33.2,0.51,N,0.1,nan,1.03,60.4
CDLHIKKAKE,bear,none,0.75,520,225,295,43.3,41.4,0.86,N,0.16,nan,1.04,44.4
CDLHIKKAKE,bear,none,1.0,520,250,270,48.1,46.7,0.61,N,0.32,nan,1.08,29.8
CDLHIKKAKE,bear,none,1.25,520,260,260,50.0,48.4,0.71,N,0.39,nan,1.1,20.4
CDLHIKKAKE,bear,none,1.5,520,265,255,51.0,50.3,0.31,N,0.48,nan,1.13,13.8
CDLHIKKAKE,bear,none,1.75,520,265,255,51.0,49.8,0.53,N,0.36,nan,1.09,10.8
CDLHIKKAKE,bear,none,2.0,520,265,255,51.0,49.4,0.72,N,0.37,nan,1.1,7.3
CDLHIKKAKE,bear,none,2.25,520,266,254,51.2,49.4,0.81,N,0.28,nan,1.07,6.3
CDLHIKKAKE,bear,none,2.5,520,266,254,51.2,48.9,1.02,N,0.21,nan,1.05,5.2
CDLHIKKAKE,bear,none,2.75,520,266,254,51.2,49.2,0.88,N,0.12,nan,1.03,4.8
CDLHIKKAKE,bear,none,3.0,520,266,254,51.2,49.9,0.58,N,0.19,nan,1.05,3.3
CDLMATCHINGLOW,bull,none,0.5,57,19,38,33.3,30.0,0.55,N,-1.46,-0.107,0.57,61.4
CDLMATCHINGLOW,bull,none,0.75,57,25,32,43.9,43.3,0.09,N,-1.14,-0.044,0.71,40.4
CDLMATCHINGLOW,bull,none,1.0,57,27,30,47.4,47.7,-0.04,N,-1.24,-0.071,0.7,31.6
CDLMATCHINGLOW,bull,none,1.25,57,29,28,50.9,48.2,0.4,N,-0.83,-0.023,0.79,15.8
CDLMATCHINGLOW,bull,none,1.5,57,29,28,50.9,49.1,0.26,N,-0.99,-0.037,0.76,12.3
CDLMATCHINGLOW,bull,none,1.75,57,29,28,50.9,50.9,0.0,N,-1.06,-0.041,0.75,10.5
CDLMATCHINGLOW,bull,none,2.0,57,29,28,50.9,46.3,0.69,N,-1.33,-0.068,0.7,10.5
CDLMATCHINGLOW,bull,none,2.25,57,29,28,50.9,48.0,0.44,N,-1.51,-0.082,0.67,8.8
CDLMATCHINGLOW,bull,none,2.5,57,29,28,50.9,44.7,0.93,N,-1.64,-0.095,0.66,7.0
CDLMATCHINGLOW,bull,none,2.75,57,29,28,50.9,52.3,-0.22,N,-1.66,-0.097,0.65,5.3
CDLMATCHINGLOW,bull,none,3.0,57,29,28,50.9,44.2,1.02,N,-1.73,-0.097,0.64,3.5
CDL3OUTSIDE,bear,atr_low,0.5,122,44,78,36.1,32.0,0.97,N,0.04,0.001,1.02,60.7
CDL3OUTSIDE,bear,atr_low,0.75,122,55,67,45.1,44.1,0.23,N,0.15,0.015,1.05,45.1
CDL3OUTSIDE,bear,atr_low,1.0,122,60,62,49.2,44.7,1.0,N,0.13,0.014,1.04,32.0
CDL3OUTSIDE,bear,atr_low,1.25,122,62,60,50.8,48.5,0.51,N,-0.0,-0.001,1.0,23.0
CDL3OUTSIDE,bear,atr_low,1.5,122,62,60,50.8,50.3,0.12,N,-0.13,-0.011,0.97,18.0
CDL3OUTSIDE,bear,atr_low,1.75,122,62,60,50.8,49.0,0.39,N,-0.4,-0.042,0.91,13.9
CDL3OUTSIDE,bear,atr_low,2.0,122,62,60,50.8,51.1,-0.06,N,-0.46,-0.051,0.89,9.8
CDL3OUTSIDE,bear,atr_low,2.25,122,62,60,50.8,47.5,0.74,N,-0.29,-0.042,0.93,6.6
CDL3OUTSIDE,bear,atr_low,2.5,122,62,60,50.8,51.4,-0.12,N,-0.33,-0.049,0.92,5.7
CDL3OUTSIDE,bear,atr_low,2.75,122,62,60,50.8,50.8,0.0,N,-0.35,-0.051,0.92,4.1
CDL3OUTSIDE,bear,atr_low,3.0,122,62,60,50.8,48.9,0.42,N,-0.33,-0.049,0.92,2.5
CDLDOJI,bull,none,0.5,544,196,348,36.0,34.3,0.83,N,-0.34,-0.027,0.89,59.0
CDLDOJI,bull,none,0.75,544,238,306,43.8,42.0,0.82,N,-0.34,-0.024,0.9,42.6
CDLDOJI,bull,none,1.0,544,257,287,47.2,47.0,0.13,N,-0.28,-0.017,0.93,28.9
CDLDOJI,bull,none,1.25,544,269,275,49.4,48.6,0.41,N,-0.21,-0.008,0.94,18.9
CDLDOJI,bull,none,1.5,544,271,273,49.8,48.8,0.49,N,-0.31,-0.023,0.92,13.4
CDLDOJI,bull,none,1.75,544,275,269,50.6,49.3,0.59,N,-0.27,-0.017,0.93,9.0
CDLDOJI,bull,none,2.0,544,275,269,50.6,49.5,0.48,N,-0.23,-0.015,0.94,6.6
CDLDOJI,bull,none,2.25,544,276,268,50.7,49.7,0.46,N,-0.23,-0.015,0.94,4.8
CDLDOJI,bull,none,2.5,544,276,268,50.7,49.8,0.43,N,-0.24,-0.015,0.94,3.3
CDLDOJI,bull,none,2.75,544,276,268,50.7,49.4,0.62,N,-0.28,-0.018,0.93,2.6
CDLDOJI,bull,none,3.0,544,276,268,50.7,48.6,1.0,N,-0.25,-0.016,0.94,2.0
CDLLONGLINE,bear,atr_high,0.5,191,68,123,35.6,33.4,0.65,N,0.39,0.021,1.11,62.3
CDLLONGLINE,bear,atr_high,0.75,191,84,107,44.0,41.8,0.61,N,0.68,0.045,1.16,43.5
CDLLONGLINE,bear,atr_high,1.0,191,93,98,48.7,45.5,0.9,N,0.78,0.051,1.18,29.3
CDLLONGLINE,bear,atr_high,1.25,191,97,94,50.8,48.0,0.76,N,0.85,0.065,1.19,23.0
CDLLONGLINE,bear,atr_high,1.5,191,99,92,51.8,49.0,0.77,N,1.0,0.075,1.23,16.2
CDLLONGLINE,bear,atr_high,1.75,191,99,92,51.8,49.6,0.63,N,0.95,0.066,1.22,13.1
CDLLONGLINE,bear,atr_high,2.0,191,99,92,51.8,48.4,0.95,N,0.83,0.056,1.18,10.5
CDLLONGLINE,bear,atr_high,2.25,191,99,92,51.8,49.3,0.71,N,0.95,0.07,1.22,5.8
CDLLONGLINE,bear,atr_high,2.5,191,99,92,51.8,50.2,0.46,N,1.04,0.075,1.24,4.2
CDLLONGLINE,bear,atr_high,2.75,191,99,92,51.8,48.8,0.83,N,1.1,0.084,1.26,2.6
CDLLONGLINE,bear,atr_high,3.0,191,99,92,51.8,49.1,0.76,N,1.07,0.08,1.25,2.1
CDLRICKSHAWMAN,bull,atr_low,0.5,264,94,170,35.6,34.4,0.42,N,-0.23,-0.021,0.91,59.5
CDLRICKSHAWMAN,bull,atr_low,0.75,264,114,150,43.2,41.4,0.57,N,-0.2,-0.022,0.94,44.3
CDLRICKSHAWMAN,bull,atr_low,1.0,264,125,139,47.3,44.4,0.95,N,-0.08,-0.006,0.98,29.9
CDLRICKSHAWMAN,bull,atr_low,1.25,264,127,137,48.1,49.7,-0.52,N,-0.07,-0.006,0.98,19.3
CDLRICKSHAWMAN,bull,atr_low,1.5,264,127,137,48.1,49.6,-0.49,N,-0.2,-0.023,0.94,12.9
CDLRICKSHAWMAN,bull,atr_low,1.75,264,130,134,49.2,48.7,0.16,N,-0.08,-0.009,0.98,8.3
CDLRICKSHAWMAN,bull,atr_low,2.0,264,130,134,49.2,49.0,0.07,N,-0.02,-0.007,1.0,6.1
CDLRICKSHAWMAN,bull,atr_low,2.25,264,130,134,49.2,47.7,0.49,N,-0.03,-0.008,0.99,4.2
CDLRICKSHAWMAN,bull,atr_low,2.5,264,130,134,49.2,49.4,-0.04,N,-0.04,-0.011,0.99,3.0
CDLRICKSHAWMAN,bull,atr_low,2.75,264,130,134,49.2,49.0,0.08,N,-0.01,-0.008,1.0,1.5
CDLRICKSHAWMAN,bull,atr_low,3.0,264,130,134,49.2,48.8,0.14,N,-0.03,-0.012,0.99,1.5
CDLHAMMER,bull,rsi_mid_oversold,0.5,57,18,39,31.6,32.2,-0.09,N,1.75,0.073,1.58,64.9
CDLHAMMER,bull,rsi_mid_oversold,0.75,57,24,33,42.1,47.8,-0.86,N,1.56,0.054,1.45,45.6
CDLHAMMER,bull,rsi_mid_oversold,1.0,57,27,30,47.4,43.0,0.67,N,1.68,0.063,1.46,31.6
CDLHAMMER,bull,rsi_mid_oversold,1.25,57,28,29,49.1,45.9,0.49,N,1.51,0.046,1.39,22.8
CDLHAMMER,bull,rsi_mid_oversold,1.5,57,28,29,49.1,46.3,0.42,N,1.42,0.032,1.36,17.5
CDLHAMMER,bull,rsi_mid_oversold,1.75,57,28,29,49.1,50.0,-0.13,N,1.34,0.021,1.33,14.0
CDLHAMMER,bull,rsi_mid_oversold,2.0,57,29,28,50.9,47.5,0.51,N,1.71,0.053,1.44,8.8
CDLHAMMER,bull,rsi_mid_oversold,2.25,57,30,27,52.6,50.7,0.29,N,2.35,0.127,1.7,3.5
CDLHAMMER,bull,rsi_mid_oversold,2.5,57,30,27,52.6,51.3,0.2,N,2.35,0.129,1.7,1.8
CDLHAMMER,bull,rsi_mid_oversold,2.75,57,30,27,52.6,46.5,0.93,N,2.39,0.134,1.73,0.0
CDLHAMMER,bull,rsi_mid_oversold,3.0,57,30,27,52.6,50.1,0.38,N,2.39,0.134,1.73,0.0
CDLLONGLINE,bear,rsi_mid_overbought,0.5,83,34,49,41.0,36.1,0.91,N,1.44,0.11,1.57,54.2
CDLLONGLINE,bear,rsi_mid_overbought,0.75,83,39,44,47.0,45.7,0.24,N,1.39,0.115,1.46,37.3
CDLLONGLINE,bear,rsi_mid_overbought,1.0,83,41,42,49.4,49.6,-0.04,N,1.01,0.079,1.3,30.1
CDLLONGLINE,bear,rsi_mid_overbought,1.25,83,42,41,50.6,46.4,0.77,N,1.0,0.083,1.28,21.7
CDLLONGLINE,bear,rsi_mid_overbought,1.5,83,43,40,51.8,49.4,0.44,N,1.41,0.122,1.45,12.0
CDLLONGLINE,bear,rsi_mid_overbought,1.75,83,43,40,51.8,48.7,0.57,N,1.17,0.096,1.35,9.6
CDLLONGLINE,bear,rsi_mid_overbought,2.0,83,43,40,51.8,50.1,0.31,N,1.3,0.103,1.41,7.2
CDLLONGLINE,bear,rsi_mid_overbought,2.25,83,43,40,51.8,48.8,0.55,N,1.46,0.135,1.48,3.6
CDLLONGLINE,bear,rsi_mid_overbought,2.5,83,43,40,51.8,48.3,0.64,N,1.62,0.143,1.56,2.4
CDLLONGLINE,bear,rsi_mid_overbought,2.75,83,43,40,51.8,48.4,0.62,N,1.67,0.149,1.59,0.0
CDLLONGLINE,bear,rsi_mid_overbought,3.0,83,43,40,51.8,50.3,0.27,N,1.67,0.149,1.59,0.0
CDLLONGLINE,bear,trend_down,0.5,364,123,241,33.8,31.7,0.85,N,-0.28,-0.043,0.91,61.8
CDLLONGLINE,bear,trend_down,0.75,364,152,212,41.8,41.9,-0.07,N,-0.15,-0.027,0.96,44.2
CDLLONGLINE,bear,trend_down,1.0,364,162,202,44.5,44.3,0.1,N,-0.3,-0.046,0.92,31.3
CDLLONGLINE,bear,trend_down,1.25,364,170,194,46.7,46.6,0.03,N,-0.32,-0.044,0.92,24.2
CDLLONGLINE,bear,trend_down,1.5,364,173,191,47.5,48.9,-0.52,N,-0.44,-0.058,0.9,17.9
CDLLONGLINE,bear,trend_down,1.75,364,174,190,47.8,48.4,-0.23,N,-0.38,-0.058,0.91,12.9
CDLLONGLINE,bear,trend_down,2.0,364,175,189,48.1,48.4,-0.12,N,-0.43,-0.064,0.9,9.6
CDLLONGLINE,bear,trend_down,2.25,364,176,188,48.4,48.9,-0.22,N,-0.38,-0.06,0.91,6.9
CDLLONGLINE,bear,trend_down,2.5,364,177,187,48.6,49.1,-0.17,N,-0.23,-0.047,0.95,5.5
CDLLONGLINE,bear,trend_down,2.75,364,177,187,48.6,49.7,-0.41,N,-0.24,-0.049,0.94,4.1
CDLLONGLINE,bear,trend_down,3.0,364,177,187,48.6,47.7,0.36,N,-0.24,-0.05,0.94,3.0
CDLHANGINGMAN,bear,trend_up,0.5,18,7,11,38.9,37.0,0.16,N,-0.78,-0.062,0.74,61.1
CDLHANGINGMAN,bear,trend_up,0.75,18,8,10,44.4,41.7,0.24,N,-1.31,-0.113,0.64,44.4
CDLHANGINGMAN,bear,trend_up,1.0,18,8,10,44.4,44.9,-0.04,N,-1.7,-0.155,0.57,33.3
CDLHANGINGMAN,bear,trend_up,1.25,18,9,9,50.0,50.5,-0.04,N,-1.7,-0.147,0.58,22.2
CDLHANGINGMAN,bear,trend_up,1.5,18,10,8,55.6,50.9,0.39,N,-0.72,-0.017,0.78,5.6
CDLHANGINGMAN,bear,trend_up,1.75,18,10,8,55.6,49.5,0.51,N,-0.91,-0.031,0.74,5.6
CDLHANGINGMAN,bear,trend_up,2.0,18,10,8,55.6,50.0,0.47,N,-1.08,-0.043,0.7,0.0
CDLHANGINGMAN,bear,trend_up,2.25,18,10,8,55.6,45.8,0.83,N,-1.08,-0.043,0.7,0.0
CDLHANGINGMAN,bear,trend_up,2.5,18,10,8,55.6,46.8,0.75,N,-1.08,-0.043,0.7,0.0
CDLHANGINGMAN,bear,trend_up,2.75,18,10,8,55.6,47.7,0.67,N,-1.08,-0.043,0.7,0.0
CDLHANGINGMAN,bear,trend_up,3.0,18,10,8,55.6,47.2,0.71,N,-1.08,-0.043,0.7,0.0
CDLHARAMICROSS,bear,none,0.5,81,28,53,34.6,30.3,0.83,N,-0.06,-0.015,0.98,60.5
CDLHARAMICROSS,bear,none,0.75,81,31,50,38.3,36.3,0.37,N,-0.77,-0.084,0.8,49.4
CDLHARAMICROSS,bear,none,1.0,81,35,46,43.2,45.8,-0.46,N,-0.37,-0.038,0.9,30.9
CDLHARAMICROSS,bear,none,1.25,81,38,43,46.9,46.7,0.04,N,-0.28,-0.011,0.93,22.2
CDLHARAMICROSS,bear,none,1.5,81,39,42,48.1,48.6,-0.07,N,-0.18,-0.002,0.95,14.8
CDLHARAMICROSS,bear,none,1.75,81,40,41,49.4,51.7,-0.43,N,-0.15,0.005,0.96,12.3
CDLHARAMICROSS,bear,none,2.0,81,40,41,49.4,51.5,-0.39,N,-0.1,0.013,0.98,7.4
CDLHARAMICROSS,bear,none,2.25,81,40,41,49.4,51.6,-0.41,N,-0.29,-0.006,0.93,7.4
CDLHARAMICROSS,bear,none,2.5,81,40,41,49.4,49.0,0.07,N,-0.48,-0.024,0.89,7.4
CDLHARAMICROSS,bear,none,2.75,81,40,41,49.4,49.2,0.04,N,-0.63,-0.04,0.86,6.2
CDLHARAMICROSS,bear,none,3.0,81,40,41,49.4,51.7,-0.43,N,-0.78,-0.055,0.83,6.2
CDLLONGLEGGEDDOJI,bull,trend_down,0.5,293,103,190,35.2,33.2,0.69,N,-0.34,-0.026,0.89,60.8
CDLLONGLEGGEDDOJI,bull,trend_down,0.75,293,128,165,43.7,41.4,0.79,N,-0.51,-0.037,0.87,46.4
CDLLONGLEGGEDDOJI,bull,trend_down,1.0,293,137,156,46.8,45.1,0.59,N,-0.61,-0.046,0.85,32.8
CDLLONGLEGGEDDOJI,bull,trend_down,1.25,293,144,149,49.1,48.6,0.19,N,-0.59,-0.042,0.86,23.5
CDLLONGLEGGEDDOJI,bull,trend_down,1.5,293,146,147,49.8,49.8,0.02,N,-0.68,-0.058,0.84,16.4
CDLLONGLEGGEDDOJI,bull,trend_down,1.75,293,149,144,50.9,49.5,0.45,N,-0.62,-0.052,0.86,11.9
CDLLONGLEGGEDDOJI,bull,trend_down,2.0,293,149,144,50.9,49.1,0.59,N,-0.59,-0.053,0.86,9.2
CDLLONGLEGGEDDOJI,bull,trend_down,2.25,293,150,143,51.2,48.8,0.83,N,-0.58,-0.052,0.87,6.8
CDLLONGLEGGEDDOJI,bull,trend_down,2.5,293,150,143,51.2,49.0,0.75,N,-0.58,-0.05,0.87,4.8
CDLLONGLEGGEDDOJI,bull,trend_down,2.75,293,150,143,51.2,48.9,0.77,N,-0.65,-0.057,0.85,4.1
CDLLONGLEGGEDDOJI,bull,trend_down,3.0,293,150,143,51.2,49.5,0.58,N,-0.62,-0.056,0.86,3.4
CDLTAKURI,bull,trend_down,0.5,22,6,16,27.3,31.4,-0.42,N,0.04,0.022,1.01,72.7
CDLTAKURI,bull,trend_down,0.75,22,10,12,45.5,42.8,0.25,N,0.29,0.061,1.08,45.5
CDLTAKURI,bull,trend_down,1.0,22,11,11,50.0,49.2,0.07,N,0.24,0.056,1.06,31.8
CDLTAKURI,bull,trend_down,1.25,22,12,10,54.5,48.5,0.57,N,1.14,0.108,1.33,18.2
CDLTAKURI,bull,trend_down,1.5,22,12,10,54.5,51.5,0.28,N,1.13,0.1,1.32,13.6
CDLTAKURI,bull,trend_down,1.75,22,12,10,54.5,48.5,0.57,N,0.89,0.066,1.24,13.6
CDLTAKURI,bull,trend_down,2.0,22,12,10,54.5,49.2,0.5,N,0.95,0.072,1.26,9.1
CDLTAKURI,bull,trend_down,2.25,22,12,10,54.5,45.8,0.82,N,0.79,0.05,1.21,9.1
CDLTAKURI,bull,trend_down,2.5,22,12,10,54.5,54.5,-0.0,N,1.38,0.135,1.43,0.0
CDLTAKURI,bull,trend_down,2.75,22,12,10,54.5,48.5,0.57,N,1.38,0.135,1.43,0.0
CDLTAKURI,bull,trend_down,3.0,22,12,10,54.5,47.7,0.64,N,1.38,0.135,1.43,0.0
CDLDOJI,bull,trend_up,0.5,249,93,156,37.3,35.4,0.63,N,-0.31,-0.024,0.89,56.6
CDLDOJI,bull,trend_up,0.75,249,109,140,43.8,42.9,0.27,N,-0.14,-0.01,0.96,38.2
CDLDOJI,bull,trend_up,1.0,249,119,130,47.8,45.4,0.76,N,0.08,0.015,1.02,24.5
CDLDOJI,bull,trend_up,1.25,249,124,125,49.8,49.2,0.2,N,0.21,0.028,1.07,13.7
CDLDOJI,bull,trend_up,1.5,249,124,125,49.8,49.0,0.24,N,0.09,0.015,1.03,10.0
CDLDOJI,bull,trend_up,1.75,249,125,124,50.2,47.7,0.8,N,0.1,0.021,1.03,5.6
CDLDOJI,bull,trend_up,2.0,249,125,124,50.2,50.1,0.04,N,0.16,0.026,1.05,3.6
CDLDOJI,bull,trend_up,2.25,249,125,124,50.2,49.5,0.23,N,0.15,0.025,1.05,2.4
CDLDOJI,bull,trend_up,2.5,249,125,124,50.2,48.7,0.49,N,0.13,0.023,1.04,1.6
CDLDOJI,bull,trend_up,2.75,249,125,124,50.2,48.9,0.4,N,0.13,0.024,1.04,0.8
CDLDOJI,bull,trend_up,3.0,249,125,124,50.2,49.0,0.39,N,0.16,0.027,1.05,0.4
CDLSHORTLINE,bull,trend_up,0.5,282,100,182,35.5,35.7,-0.08,N,0.01,0.002,1.0,55.3
CDLSHORTLINE,bull,trend_up,0.75,282,125,157,44.3,43.6,0.26,N,0.3,0.022,1.09,36.9
CDLSHORTLINE,bull,trend_up,1.0,282,135,147,47.9,45.5,0.8,N,0.42,0.035,1.12,23.0
CDLSHORTLINE,bull,trend_up,1.25,282,137,145,48.6,49.6,-0.36,N,0.41,0.033,1.12,16.3
CDLSHORTLINE,bull,trend_up,1.5,282,138,144,48.9,47.0,0.65,N,0.42,0.033,1.12,11.7
CDLSHORTLINE,bull,trend_up,1.75,282,140,142,49.6,49.4,0.07,N,0.36,0.029,1.1,7.8
CDLSHORTLINE,bull,trend_up,2.0,282,141,141,50.0,49.1,0.3,N,0.51,0.048,1.15,3.5
CDLSHORTLINE,bull,trend_up,2.25,282,141,141,50.0,49.8,0.08,N,0.5,0.045,1.15,2.5
CDLSHORTLINE,bull,trend_up,2.5,282,141,141,50.0,49.0,0.34,N,0.48,0.043,1.14,1.4
CDLSHORTLINE,bull,trend_up,2.75,282,141,141,50.0,49.1,0.3,N,0.44,0.04,1.13,1.4
CDLSHORTLINE,bull,trend_up,3.0,282,141,141,50.0,50.4,-0.12,N,0.41,0.036,1.12,1.4
CDLMATCHINGLOW,bull,atr_high,0.5,19,7,12,36.8,36.8,0.0,N,-2.59,-0.193,0.38,63.2
CDLMATCHINGLOW,bull,atr_high,0.75,19,8,11,42.1,39.5,0.23,N,-3.59,-0.251,0.34,47.4
CDLMATCHINGLOW,bull,atr_high,1.0,19,10,9,52.6,46.5,0.54,N,-2.5,-0.18,0.47,26.3
CDLMATCHINGLOW,bull,atr_high,1.25,19,10,9,52.6,49.6,0.27,N,-2.85,-0.208,0.44,10.5
CDLMATCHINGLOW,bull,atr_high,1.5,19,10,9,52.6,54.8,-0.19,N,-3.18,-0.234,0.41,10.5
CDLMATCHINGLOW,bull,atr_high,1.75,19,10,9,52.6,51.3,0.11,N,-2.75,-0.183,0.45,5.3
CDLMATCHINGLOW,bull,atr_high,2.0,19,10,9,52.6,48.7,0.34,N,-2.95,-0.196,0.43,5.3
CDLMATCHINGLOW,bull,atr_high,2.25,19,10,9,52.6,46.5,0.54,N,-3.15,-0.209,0.42,5.3
CDLMATCHINGLOW,bull,atr_high,2.5,19,10,9,52.6,55.3,-0.23,N,-3.36,-0.223,0.4,5.3
CDLMATCHINGLOW,bull,atr_high,2.75,19,10,9,52.6,46.9,0.5,N,-3.56,-0.236,0.39,5.3
CDLMATCHINGLOW,bull,atr_high,3.0,19,10,9,52.6,43.9,0.77,N,-3.76,-0.249,0.37,5.3
CDLHARAMI,bull,rsi_mid_oversold,0.5,74,24,50,32.4,29.8,0.49,N,-0.01,0.034,1.0,62.2
CDLHARAMI,bull,rsi_mid_oversold,0.75,74,27,47,36.5,38.3,-0.32,N,-0.01,0.012,1.0,45.9
CDLHARAMI,bull,rsi_mid_oversold,1.0,74,30,44,40.5,40.7,-0.02,N,-0.12,0.003,0.97,37.8
CDLHARAMI,bull,rsi_mid_oversold,1.25,74,34,40,45.9,44.8,0.19,N,0.7,0.083,1.18,21.6
CDLHARAMI,bull,rsi_mid_oversold,1.5,74,35,39,47.3,43.0,0.74,N,0.58,0.072,1.14,18.9
