形态,方向,过滤器,SL,交易数,胜,负,胜率%,随机WR%,Z值,显著,平均盈亏,盈亏/ATR,盈亏比,止损率%
CDLLONGLINE,bear,rsi_mid_overbought,1.5,269,120,149,44.6,47.7,-1.02,N,-0.91,-0.087,0.84,18.6
CDLLONGLINE,bear,rsi_mid_overbought,1.75,269,121,148,45.0,47.6,-0.86,N,-1.15,-0.096,0.81,14.1
CDLLONGLINE,bear,rsi_mid_overbought,2.0,269,121,148,45.0,48.8,-1.25,N,-1.18,-0.098,0.8,9.3
CDLLONGLINE,bear,rsi_mid_overbought,2.25,269,121,148,45.0,48.5,-1.16,N,-1.18,-0.098,0.8,5.2
CDLLONGLINE,bear,rsi_mid_overbought,2.5,269,121,148,45.0,48.0,-0.99,N,-1.21,-0.102,0.8,3.3
CDLLONGLINE,bear,rsi_mid_overbought,2.75,269,122,147,45.4,49.2,-1.26,N,-1.09,-0.081,0.82,2.2
CDLLONGLINE,bear,rsi_mid_overbought,3.0,269,122,147,45.4,50.1,-1.54,N,-1.06,-0.076,0.82,1.9
CDLENGULFING,bull,trend_down,0.5,720,229,491,31.8,32.8,-0.57,N,-0.79,-0.029,0.84,61.9
CDLENGULFING,bull,trend_down,0.75,720,276,444,38.3,38.6,-0.17,N,-1.32,-0.065,0.79,48.1
CDLENGULFING,bull,trend_down,1.0,720,313,407,43.5,44.5,-0.54,N,-0.97,-0.048,0.85,34.7
CDLENGULFING,bull,trend_down,1.25,720,336,384,46.7,47.9,-0.66,N,-0.88,-0.042,0.87,25.1
CDLENGULFING,bull,trend_down,1.5,720,344,376,47.8,48.5,-0.4,N,-0.91,-0.039,0.87,18.3
CDLENGULFING,bull,trend_down,1.75,720,346,374,48.1,49.1,-0.55,N,-1.04,-0.053,0.85,14.7
CDLENGULFING,bull,trend_down,2.0,720,351,369,48.8,50.6,-1.01,N,-0.81,-0.041,0.88,10.0
CDLENGULFING,bull,trend_down,2.25,720,353,367,49.0,49.6,-0.32,N,-0.83,-0.031,0.88,7.1
CDLENGULFING,bull,trend_down,2.5,720,353,367,49.0,49.9,-0.46,N,-0.91,-0.038,0.87,5.8
CDLENGULFING,bull,trend_down,2.75,720,353,367,49.0,50.6,-0.84,N,-0.93,-0.041,0.87,4.3
CDLENGULFING,bull,trend_down,3.0,720,353,367,49.0,49.2,-0.11,N,-1.03,-0.048,0.86,4.0
CDLSTALLEDPATTERN,bear,trend_up,0.5,36,9,27,25.0,27.1,-0.28,N,-2.38,-0.159,0.52,66.7
CDLSTALLEDPATTERN,bear,trend_up,0.75,36,11,25,30.6,31.5,-0.12,N,-2.47,-0.186,0.53,41.7
CDLSTALLEDPATTERN,bear,trend_up,1.0,36,12,24,33.3,44.7,-1.37,N,-2.92,-0.224,0.5,33.3
CDLSTALLEDPATTERN,bear,trend_up,1.25,36,13,23,36.1,48.1,-1.45,N,-2.66,-0.173,0.55,19.4
CDLSTALLEDPATTERN,bear,trend_up,1.5,36,13,23,36.1,43.5,-0.9,N,-3.18,-0.222,0.51,19.4
CDLSTALLEDPATTERN,bear,trend_up,1.75,36,14,22,38.9,45.6,-0.81,N,-2.69,-0.181,0.56,11.1
CDLSTALLEDPATTERN,bear,trend_up,2.0,36,15,21,41.7,50.5,-1.06,N,-1.83,-0.12,0.65,2.8
CDLSTALLEDPATTERN,bear,trend_up,2.25,36,15,21,41.7,51.4,-1.17,N,-1.86,-0.127,0.65,2.8
CDLSTALLEDPATTERN,bear,trend_up,2.5,36,15,21,41.7,53.0,-1.36,N,-1.89,-0.134,0.65,2.8
CDLSTALLEDPATTERN,bear,trend_up,2.75,36,15,21,41.7,53.0,-1.36,N,-1.92,-0.141,0.64,2.8
CDLSTALLEDPATTERN,bear,trend_up,3.0,36,15,21,41.7,52.8,-1.34,N,-1.95,-0.148,0.64,2.8
CDLBELTHOLD,bear,trend_up,0.5,903,289,614,32.0,33.3,-0.85,N,-0.18,0.022,0.96,62.0
CDLBELTHOLD,bear,trend_up,0.75,903,356,547,39.4,40.2,-0.45,N,-0.53,0.004,0.9,46.6
CDLBELTHOLD,bear,trend_up,1.0,903,396,507,43.9,44.3,-0.24,N,-0.58,0.002,0.9,34.3
CDLBELTHOLD,bear,trend_up,1.25,903,420,483,46.5,47.2,-0.39,N,-0.2,0.015,0.97,23.7
CDLBELTHOLD,bear,trend_up,1.5,903,431,472,47.7,48.0,-0.17,N,-0.08,0.021,0.99,16.7
CDLBELTHOLD,bear,trend_up,1.75,903,437,466,48.4,49.0,-0.34,N,0.11,0.034,1.02,12.3
CDLBELTHOLD,bear,trend_up,2.0,903,437,466,48.4,49.0,-0.38,N,-0.0,0.023,1.0,9.6
CDLBELTHOLD,bear,trend_up,2.25,903,440,463,48.7,49.5,-0.44,N,0.09,0.03,1.02,7.3
CDLBELTHOLD,bear,trend_up,2.5,903,441,462,48.8,49.1,-0.14,N,0.04,0.027,1.01,5.6
CDLBELTHOLD,bear,trend_up,2.75,903,444,459,49.2,50.3,-0.65,N,0.16,0.039,1.03,3.8
CDLBELTHOLD,bear,trend_up,3.0,903,444,459,49.2,49.7,-0.3,N,0.1,0.034,1.02,3.4
CDLHARAMICROSS,bear,none,0.5,232,77,155,33.2,33.8,-0.21,N,1.35,0.006,1.3,58.2
CDLHARAMICROSS,bear,none,0.75,232,90,142,38.8,39.7,-0.27,N,0.67,-0.038,1.12,45.3
CDLHARAMICROSS,bear,none,1.0,232,102,130,44.0,45.7,-0.52,N,1.24,-0.035,1.22,34.5
CDLHARAMICROSS,bear,none,1.25,232,106,126,45.7,47.8,-0.66,N,1.43,-0.041,1.25,25.0
CDLHARAMICROSS,bear,none,1.5,232,109,123,47.0,48.2,-0.37,N,1.71,-0.022,1.31,16.4
CDLHARAMICROSS,bear,none,1.75,232,110,122,47.4,49.3,-0.58,N,1.38,-0.043,1.24,14.2
CDLHARAMICROSS,bear,none,2.0,232,110,122,47.4,49.2,-0.54,N,1.55,-0.053,1.27,11.2
CDLHARAMICROSS,bear,none,2.25,232,111,121,47.8,51.5,-1.13,N,1.74,-0.058,1.32,9.1
CDLHARAMICROSS,bear,none,2.5,232,112,120,48.3,49.4,-0.35,N,1.7,-0.052,1.31,6.9
CDLHARAMICROSS,bear,none,2.75,232,113,119,48.7,49.2,-0.14,N,1.7,-0.039,1.3,6.0
CDLHARAMICROSS,bear,none,3.0,232,113,119,48.7,49.2,-0.15,N,1.56,-0.052,1.27,5.6
CDL3OUTSIDE,bear,atr_high,0.5,167,58,109,34.7,35.3,-0.16,N,1.34,0.023,1.26,55.7
CDL3OUTSIDE,bear,atr_high,0.75,167,64,103,38.3,40.7,-0.63,N,0.04,-0.03,1.01,43.1
CDL3OUTSIDE,bear,atr_high,1.0,167,73,94,43.7,44.9,-0.31,N,0.93,-0.004,1.14,27.5
CDL3OUTSIDE,bear,atr_high,1.25,167,76,91,45.5,46.9,-0.35,N,4.15,0.064,1.72,16.2
CDL3OUTSIDE,bear,atr_high,1.5,167,78,89,46.7,47.3,-0.15,N,4.02,0.056,1.68,12.0
CDL3OUTSIDE,bear,atr_high,1.75,167,80,87,47.9,49.6,-0.44,N,4.56,0.099,1.83,6.6
CDL3OUTSIDE,bear,atr_high,2.0,167,80,87,47.9,49.8,-0.49,N,4.48,0.096,1.81,5.4
CDL3OUTSIDE,bear,atr_high,2.25,167,80,87,47.9,49.2,-0.34,N,4.59,0.102,1.84,3.6
CDL3OUTSIDE,bear,atr_high,2.5,167,81,86,48.5,50.4,-0.49,N,4.78,0.11,1.91,3.0
CDL3OUTSIDE,bear,atr_high,2.75,167,81,86,48.5,50.7,-0.58,N,4.82,0.115,1.92,1.2
CDL3OUTSIDE,bear,atr_high,3.0,167,81,86,48.5,50.8,-0.59,N,4.83,0.116,1.92,0.6
CDL3LINESTRIKE,bull,none,0.5,54,12,42,22.2,27.9,-0.94,N,1.95,-0.05,1.43,68.5
CDL3LINESTRIKE,bull,none,0.75,54,18,36,33.3,34.4,-0.17,N,1.63,0.001,1.29,53.7
CDL3LINESTRIKE,bull,none,1.0,54,19,35,35.2,38.9,-0.56,N,0.29,-0.074,1.04,46.3
CDL3LINESTRIKE,bull,none,1.25,54,19,35,35.2,42.7,-1.12,N,0.03,-0.129,1.0,35.2
CDL3LINESTRIKE,bull,none,1.5,54,22,32,40.7,50.0,-1.36,N,1.66,-0.018,1.26,24.1
CDL3LINESTRIKE,bull,none,1.75,54,22,32,40.7,46.1,-0.8,N,1.3,-0.054,1.19,20.4
CDL3LINESTRIKE,bull,none,2.0,54,23,31,42.6,48.3,-0.84,N,1.83,-0.004,1.29,13.0
CDL3LINESTRIKE,bull,none,2.25,54,24,30,44.4,52.6,-1.2,N,2.1,0.013,1.35,9.3
CDL3LINESTRIKE,bull,none,2.5,54,24,30,44.4,47.5,-0.45,N,1.81,-0.01,1.28,9.3
CDL3LINESTRIKE,bull,none,2.75,54,24,30,44.4,49.8,-0.79,N,1.52,-0.034,1.23,9.3
CDL3LINESTRIKE,bull,none,3.0,54,24,30,44.4,51.1,-0.98,N,1.23,-0.057,1.18,9.3
CDLSHOOTINGSTAR,bear,trend_down,0.5,32,11,21,34.4,35.9,-0.18,N,-2.01,0.032,0.75,50.0
CDLSHOOTINGSTAR,bear,trend_down,0.75,32,11,21,34.4,46.9,-1.42,N,-2.44,0.006,0.71,31.2
CDLSHOOTINGSTAR,bear,trend_down,1.0,32,11,21,34.4,45.1,-1.21,N,-3.36,-0.004,0.64,18.8
CDLSHOOTINGSTAR,bear,trend_down,1.25,32,11,21,34.4,50.3,-1.8,N,-4.55,-0.04,0.56,15.6
CDLSHOOTINGSTAR,bear,trend_down,1.5,32,11,21,34.4,49.7,-1.74,N,-4.17,-0.053,0.58,9.4
CDLSHOOTINGSTAR,bear,trend_down,1.75,32,11,21,34.4,49.2,-1.68,N,-3.39,0.003,0.63,0.0
CDLSHOOTINGSTAR,bear,trend_down,2.0,32,11,21,34.4,51.3,-1.92,N,-3.39,0.003,0.63,0.0
CDLSHOOTINGSTAR,bear,trend_down,2.25,32,11,21,34.4,46.4,-1.36,N,-3.39,0.003,0.63,0.0
CDLSHOOTINGSTAR,bear,trend_down,2.5,32,11,21,34.4,48.7,-1.62,N,-3.39,0.003,0.63,0.0
CDLSHOOTINGSTAR,bear,trend_down,2.75,32,11,21,34.4,48.7,-1.62,N,-3.39,0.003,0.63,0.0
CDLSHOOTINGSTAR,bear,trend_down,3.0,32,11,21,34.4,47.7,-1.5,N,-3.39,0.003,0.63,0.0
CDL3INSIDE,bear,atr_low,0.5,59,17,42,28.8,30.1,-0.21,N,2.26,0.331,1.43,67.8
CDL3INSIDE,bear,atr_low,0.75,59,19,40,32.2,36.4,-0.68,N,1.73,0.268,1.26,52.5
CDL3INSIDE,bear,atr_low,1.0,59,23,36,39.0,45.3,-0.98,N,1.78,0.287,1.25,37.3
CDL3INSIDE,bear,atr_low,1.25,59,24,35,40.7,45.6,-0.76,N,1.59,0.308,1.21,30.5
CDL3INSIDE,bear,atr_low,1.5,59,25,34,42.4,48.9,-1.0,N,1.8,0.318,1.24,23.7
CDL3INSIDE,bear,atr_low,1.75,59,25,34,42.4,47.6,-0.8,N,1.01,0.26,1.12,22.0
CDL3INSIDE,bear,atr_low,2.0,59,25,34,42.4,45.3,-0.46,N,0.28,0.213,1.03,20.3
CDL3INSIDE,bear,atr_low,2.25,59,25,34,42.4,48.6,-0.96,N,-0.36,0.173,0.96,18.6
CDL3INSIDE,bear,atr_low,2.5,59,25,34,42.4,47.3,-0.76,N,-0.63,0.138,0.94,16.9
CDL3INSIDE,bear,atr_low,2.75,59,25,34,42.4,47.6,-0.8,N,-0.19,0.129,0.98,13.6
CDL3INSIDE,bear,atr_low,3.0,59,26,33,44.1,49.7,-0.87,N,1.37,0.211,1.17,10.2
CDL3INSIDE,bull,trend_down,0.5,52,14,38,26.9,28.4,-0.23,N,0.93,0.062,1.2,67.3
CDL3INSIDE,bull,trend_down,0.75,52,15,37,28.8,38.5,-1.43,N,-0.41,-0.038,0.93,53.8
CDL3INSIDE,bull,trend_down,1.0,52,18,34,34.6,44.6,-1.44,N,0.13,-0.01,1.02,38.5
CDL3INSIDE,bull,trend_down,1.25,52,19,33,36.5,49.7,-1.9,N,-0.61,-0.016,0.92,32.7
CDL3INSIDE,bull,trend_down,1.5,52,20,32,38.5,50.2,-1.69,N,0.42,0.056,1.07,19.2
CDL3INSIDE,bull,trend_down,1.75,52,20,32,38.5,52.2,-1.99,N,0.01,0.021,1.0,13.5
CDL3INSIDE,bull,trend_down,2.0,52,20,32,38.5,50.0,-1.66,N,-0.34,-0.003,0.95,11.5
CDL3INSIDE,bull,trend_down,2.25,52,20,32,38.5,50.6,-1.76,N,-0.43,0.009,0.94,7.7
CDL3INSIDE,bull,trend_down,2.5,52,20,32,38.5,50.5,-1.73,N,-0.24,0.003,0.97,5.8
CDL3INSIDE,bull,trend_down,2.75,52,20,32,38.5,52.9,-2.08,N,-0.17,0.008,0.98,3.8
CDL3INSIDE,bull,trend_down,3.0,52,20,32,38.5,47.9,-1.36,N,0.26,0.051,1.04,1.9
CDLADVANCEBLOCK,bear,atr_low,0.5,126,40,86,31.7,32.9,-0.27,N,-0.7,-0.067,0.82,60.3
CDLADVANCEBLOCK,bear,atr_low,0.75,126,47,79,37.3,38.4,-0.24,N,-1.23,-0.108,0.74,43.7
CDLADVANCEBLOCK,bear,atr_low,1.0,126,50,76,39.7,43.3,-0.81,N,-1.79,-0.143,0.67,34.9
CDLADVANCEBLOCK,bear,atr_low,1.25,126,54,72,42.9,44.4,-0.36,N,-1.14,-0.11,0.77,21.4
CDLADVANCEBLOCK,bear,atr_low,1.5,126,54,72,42.9,48.0,-1.16,N,-1.54,-0.145,0.72,15.9
CDLADVANCEBLOCK,bear,atr_low,1.75,126,57,69,45.2,49.7,-1.01,N,-0.99,-0.092,0.81,9.5
CDLADVANCEBLOCK,bear,atr_low,2.0,126,58,68,46.0,48.1,-0.46,N,-0.98,-0.084,0.81,7.1
CDLADVANCEBLOCK,bear,atr_low,2.25,126,58,68,46.0,49.3,-0.73,N,-1.1,-0.092,0.8,5.6
CDLADVANCEBLOCK,bear,atr_low,2.5,126,58,68,46.0,49.6,-0.8,N,-1.19,-0.104,0.78,4.8
CDLADVANCEBLOCK,bear,atr_low,2.75,126,58,68,46.0,49.5,-0.77,N,-1.14,-0.103,0.79,2.4
CDLADVANCEBLOCK,bear,atr_low,3.0,126,58,68,46.0,48.0,-0.45,N,-1.19,-0.109,0.78,2.4
CDLBELTHOLD,bull,none,0.5,1664,514,1150,30.9,31.9,-0.86,N,-0.58,nan,0.89,62.3
CDLBELTHOLD,bull,none,0.75,1664,658,1006,39.5,40.4,-0.67,N,-0.56,nan,0.9,45.9
CDLBELTHOLD,bull,none,1.0,1664,727,937,43.7,44.0,-0.25,N,-0.61,nan,0.9,33.4
CDLBELTHOLD,bull,none,1.25,1664,762,902,45.8,46.4,-0.5,N,-0.54,nan,0.91,23.7
CDLBELTHOLD,bull,none,1.5,1664,782,882,47.0,48.1,-0.92,N,-0.53,nan,0.92,17.4
CDLBELTHOLD,bull,none,1.75,1664,791,873,47.5,49.1,-1.27,N,-0.36,nan,0.94,12.8
CDLBELTHOLD,bull,none,2.0,1664,794,870,47.7,49.6,-1.56,N,-0.44,nan,0.93,9.8
CDLBELTHOLD,bull,none,2.25,1664,799,865,48.0,49.3,-1.07,N,-0.39,nan,0.94,7.3
CDLBELTHOLD,bull,none,2.5,1664,800,864,48.1,49.6,-1.27,N,-0.38,nan,0.94,5.3
CDLBELTHOLD,bull,none,2.75,1664,803,861,48.3,49.7,-1.18,N,-0.33,nan,0.95,3.8
CDLBELTHOLD,bull,none,3.0,1664,803,861,48.3,50.0,-1.46,N,-0.36,nan,0.94,3.2
CDL3LINESTRIKE,bear,atr_low,0.5,37,7,30,18.9,29.7,-1.44,N,0.66,-0.118,1.14,73.0
CDL3LINESTRIKE,bear,atr_low,0.75,37,12,25,32.4,34.5,-0.26,N,0.93,-0.006,1.17,54.1
CDL3LINESTRIKE,bear,atr_low,1.0,37,12,25,32.4,40.5,-1.0,N,-0.38,-0.097,0.94,45.9
CDL3LINESTRIKE,bear,atr_low,1.25,37,12,25,32.4,41.9,-1.17,N,-0.59,-0.148,0.91,35.1
CDL3LINESTRIKE,bear,atr_low,1.5,37,13,24,35.1,44.1,-1.1,N,-0.02,-0.133,1.0,27.0
CDL3LINESTRIKE,bear,atr_low,1.75,37,13,24,35.1,43.2,-1.0,N,-0.37,-0.172,0.95,24.3
CDL3LINESTRIKE,bear,atr_low,2.0,37,14,23,37.8,55.0,-2.09,N,0.58,-0.086,1.09,13.5
CDL3LINESTRIKE,bear,atr_low,2.25,37,15,22,40.5,50.0,-1.15,N,1.15,-0.048,1.2,8.1
CDL3LINESTRIKE,bear,atr_low,2.5,37,15,22,40.5,56.5,-1.96,N,0.9,-0.069,1.15,8.1
CDL3LINESTRIKE,bear,atr_low,2.75,37,15,22,40.5,50.7,-1.23,N,0.65,-0.089,1.11,8.1
CDL3LINESTRIKE,bear,atr_low,3.0,37,15,22,40.5,52.0,-1.4,N,0.4,-0.109,1.06,8.1
CDLADVANCEBLOCK,bear,none,0.5,169,50,119,29.6,30.6,-0.29,N,-1.54,-0.097,0.65,60.9
CDLADVANCEBLOCK,bear,none,0.75,169,60,109,35.5,37.6,-0.57,N,-2.06,-0.132,0.6,41.4
CDLADVANCEBLOCK,bear,none,1.0,169,63,106,37.3,42.7,-1.41,N,-2.77,-0.178,0.54,34.3
CDLADVANCEBLOCK,bear,none,1.25,169,68,101,40.2,45.2,-1.3,N,-2.43,-0.152,0.59,22.5
CDLADVANCEBLOCK,bear,none,1.5,169,70,99,41.4,47.0,-1.45,N,-2.32,-0.16,0.61,14.8
CDLADVANCEBLOCK,bear,none,1.75,169,73,96,43.2,49.8,-1.72,N,-1.94,-0.124,0.67,9.5
CDLADVANCEBLOCK,bear,none,2.0,169,74,95,43.8,48.1,-1.13,N,-1.85,-0.111,0.68,6.5
CDLADVANCEBLOCK,bear,none,2.25,169,74,95,43.8,50.0,-1.62,N,-1.94,-0.117,0.67,4.7
CDLADVANCEBLOCK,bear,none,2.5,169,74,95,43.8,51.4,-1.98,N,-2.03,-0.127,0.66,4.1
CDLADVANCEBLOCK,bear,none,2.75,169,74,95,43.8,49.8,-1.55,N,-2.0,-0.128,0.66,2.4
CDLADVANCEBLOCK,bear,none,3.0,169,74,95,43.8,47.1,-0.87,N,-2.05,-0.134,0.66,2.4
CDLGAPSIDESIDEWHITE,bull,trend_up,0.5,21,6,15,28.6,44.4,-1.46,N,-3.1,-0.142,0.45,71.4
CDLGAPSIDESIDEWHITE,bull,trend_up,0.75,21,8,13,38.1,41.7,-0.33,N,-2.95,-0.111,0.54,42.9
CDLGAPSIDESIDEWHITE,bull,trend_up,1.0,21,9,12,42.9,47.2,-0.4,N,-1.38,-0.038,0.72,19.0
CDLGAPSIDESIDEWHITE,bull,trend_up,1.25,21,9,12,42.9,47.6,-0.44,N,-1.95,-0.048,0.65,14.3
CDLGAPSIDESIDEWHITE,bull,trend_up,1.5,21,9,12,42.9,50.8,-0.73,N,-2.14,-0.045,0.62,9.5
CDLGAPSIDESIDEWHITE,bull,trend_up,1.75,21,9,12,42.9,48.0,-0.47,N,-0.5,-0.002,0.88,4.8
CDLGAPSIDESIDEWHITE,bull,trend_up,2.0,21,9,12,42.9,48.0,-0.47,N,-0.66,-0.013,0.84,4.8
CDLGAPSIDESIDEWHITE,bull,trend_up,2.25,21,9,12,42.9,51.2,-0.76,N,-0.82,-0.025,0.81,4.8
CDLGAPSIDESIDEWHITE,bull,trend_up,2.5,21,9,12,42.9,48.8,-0.55,N,-0.98,-0.037,0.78,4.8
CDLGAPSIDESIDEWHITE,bull,trend_up,2.75,21,9,12,42.9,55.6,-1.17,N,-1.14,-0.049,0.76,4.8
CDLGAPSIDESIDEWHITE,bull,trend_up,3.0,21,9,12,42.9,51.6,-0.8,N,-1.3,-0.061,0.73,4.8
CDLLONGLINE,bull,atr_low,0.5,1379,441,938,32.0,32.5,-0.39,N,-0.07,0.015,0.98,62.1
CDLLONGLINE,bull,atr_low,0.75,1379,545,834,39.5,40.0,-0.38,N,-0.1,0.005,0.98,47.0
CDLLONGLINE,bull,atr_low,1.0,1379,612,767,44.4,45.1,-0.56,N,-0.07,0.011,0.99,34.3
CDLLONGLINE,bull,atr_low,1.25,1379,640,739,46.4,46.9,-0.33,N,0.05,0.011,1.01,24.1
CDLLONGLINE,bull,atr_low,1.5,1379,654,725,47.4,47.9,-0.35,N,-0.03,0.008,0.99,18.3
CDLLONGLINE,bull,atr_low,1.75,1379,664,715,48.2,49.0,-0.61,N,0.06,0.019,1.01,13.1
CDLLONGLINE,bull,atr_low,2.0,1379,665,714,48.2,49.0,-0.55,N,-0.01,0.015,1.0,9.6
CDLLONGLINE,bull,atr_low,2.25,1379,667,712,48.4,49.5,-0.85,N,-0.05,0.016,0.99,7.0
CDLLONGLINE,bull,atr_low,2.5,1379,668,711,48.4,49.6,-0.85,N,-0.04,0.015,0.99,5.2
CDLLONGLINE,bull,atr_low,2.75,1379,670,709,48.6,49.2,-0.43,N,-0.02,0.021,1.0,4.0
CDLLONGLINE,bull,atr_low,3.0,1379,670,709,48.6,50.4,-1.36,N,-0.05,0.02,0.99,3.3
CDLSTALLEDPATTERN,bear,atr_low,0.5,21,5,16,23.8,27.0,-0.33,N,-2.16,-0.207,0.44,61.9
CDLSTALLEDPATTERN,bear,atr_low,0.75,21,7,14,33.3,43.7,-0.95,N,-1.41,-0.178,0.59,38.1
CDLSTALLEDPATTERN,bear,atr_low,1.0,21,7,14,33.3,51.6,-1.67,N,-2.36,-0.265,0.47,33.3
CDLSTALLEDPATTERN,bear,atr_low,1.25,21,7,14,33.3,48.0,-1.35,N,-2.45,-0.299,0.46,23.8
CDLSTALLEDPATTERN,bear,atr_low,1.5,21,7,14,33.3,48.8,-1.42,N,-3.07,-0.358,0.4,23.8
CDLSTALLEDPATTERN,bear,atr_low,1.75,21,8,13,38.1,54.0,-1.46,N,-1.95,-0.265,0.55,9.5
CDLSTALLEDPATTERN,bear,atr_low,2.0,21,8,13,38.1,54.4,-1.5,N,-1.77,-0.258,0.57,4.8
CDLSTALLEDPATTERN,bear,atr_low,2.25,21,8,13,38.1,52.8,-1.35,N,-1.83,-0.27,0.57,4.8
CDLSTALLEDPATTERN,bear,atr_low,2.5,21,8,13,38.1,51.6,-1.24,N,-1.88,-0.282,0.56,4.8
CDLSTALLEDPATTERN,bear,atr_low,2.75,21,8,13,38.1,53.6,-1.42,N,-1.94,-0.294,0.55,4.8
CDLSTALLEDPATTERN,bear,atr_low,3.0,21,8,13,38.1,52.4,-1.31,N,-1.99,-0.306,0.55,4.8
CDLBELTHOLD,bear,trend_down,0.5,759,224,535,29.5,30.4,-0.55,N,-1.05,-0.064,0.81,62.8
CDLBELTHOLD,bear,trend_down,0.75,759,301,458,39.7,40.7,-0.61,N,-0.6,-0.044,0.9,45.2
CDLBELTHOLD,bear,trend_down,1.0,759,330,429,43.5,44.1,-0.34,N,-0.66,-0.041,0.9,32.3
CDLBELTHOLD,bear,trend_down,1.25,759,341,418,44.9,45.9,-0.52,N,-0.95,-0.063,0.86,23.7
CDLBELTHOLD,bear,trend_down,1.5,759,350,409,46.1,49.0,-1.61,N,-1.07,-0.066,0.85,18.3
CDLBELTHOLD,bear,trend_down,1.75,759,353,406,46.5,49.0,-1.37,N,-0.92,-0.064,0.87,13.4
CDLBELTHOLD,bear,trend_down,2.0,759,356,403,46.9,49.1,-1.2,N,-0.96,-0.065,0.87,10.0
CDLBELTHOLD,bear,trend_down,2.25,759,358,401,47.2,50.3,-1.73,N,-0.96,-0.066,0.87,7.4
CDLBELTHOLD,bear,trend_down,2.5,759,358,401,47.2,50.2,-1.69,N,-0.89,-0.064,0.88,4.9
CDLBELTHOLD,bear,trend_down,2.75,759,358,401,47.2,50.0,-1.58,N,-0.91,-0.068,0.87,4.0
CDLBELTHOLD,bear,trend_down,3.0,759,358,401,47.2,50.2,-1.67,N,-0.9,-0.068,0.88,3.0
CDLSTALLEDPATTERN,bear,none,0.5,36,9,27,25.0,27.5,-0.34,N,-2.38,-0.159,0.52,66.7
CDLSTALLEDPATTERN,bear,none,0.75,36,11,25,30.6,36.6,-0.75,N,-2.47,-0.186,0.53,41.7
CDLSTALLEDPATTERN,bear,none,1.0,36,12,24,33.3,46.5,-1.59,N,-2.92,-0.224,0.5,33.3
CDLSTALLEDPATTERN,bear,none,1.25,36,13,23,36.1,49.3,-1.58,N,-2.66,-0.173,0.55,19.4
CDLSTALLEDPATTERN,bear,none,1.5,36,13,23,36.1,46.1,-1.2,N,-3.18,-0.222,0.51,19.4
CDLSTALLEDPATTERN,bear,none,1.75,36,14,22,38.9,50.2,-1.36,N,-2.69,-0.181,0.56,11.1
CDLSTALLEDPATTERN,bear,none,2.0,36,15,21,41.7,50.2,-1.03,N,-1.83,-0.12,0.65,2.8
CDLSTALLEDPATTERN,bear,none,2.25,36,15,21,41.7,51.4,-1.17,N,-1.86,-0.127,0.65,2.8
CDLSTALLEDPATTERN,bear,none,2.5,36,15,21,41.7,51.9,-1.22,N,-1.89,-0.134,0.65,2.8
CDLSTALLEDPATTERN,bear,none,2.75,36,15,21,41.7,49.3,-0.92,N,-1.92,-0.141,0.64,2.8
CDLSTALLEDPATTERN,bear,none,3.0,36,15,21,41.7,51.2,-1.14,N,-1.95,-0.148,0.64,2.8
CDLHARAMI,bull,atr_high,0.5,247,91,156,36.8,37.9,-0.35,N,-0.77,0.001,0.85,55.9
CDLHARAMI,bull,atr_high,0.75,247,102,145,41.3,43.8,-0.8,N,-1.97,-0.045,0.7,44.1
CDLHARAMI,bull,atr_high,1.0,247,113,134,45.7,49.0,-1.03,N,-0.46,-0.031,0.92,30.8
CDLHARAMI,bull,atr_high,1.25,247,114,133,46.2,50.3,-1.32,N,-0.81,-0.055,0.87,21.1
CDLHARAMI,bull,atr_high,1.5,247,116,131,47.0,49.4,-0.76,N,-0.62,-0.036,0.9,13.4
CDLHARAMI,bull,atr_high,1.75,247,116,131,47.0,48.6,-0.52,N,-0.4,-0.028,0.93,8.9
CDLHARAMI,bull,atr_high,2.0,247,116,131,47.0,49.9,-0.93,N,-0.27,-0.03,0.95,6.5
CDLHARAMI,bull,atr_high,2.25,247,117,130,47.4,48.5,-0.36,N,-0.12,-0.029,0.98,4.5
CDLHARAMI,bull,atr_high,2.5,247,117,130,47.4,49.5,-0.68,N,-0.21,-0.037,0.96,3.6
CDLHARAMI,bull,atr_high,2.75,247,117,130,47.4,50.0,-0.82,N,-0.31,-0.046,0.95,3.6
CDLHARAMI,bull,atr_high,3.0,247,117,130,47.4,49.2,-0.56,N,-0.4,-0.054,0.93,3.2
CDLSHOOTINGSTAR,bear,none,0.5,92,31,61,33.7,35.6,-0.38,N,-0.76,-0.007,0.85,51.1
CDLSHOOTINGSTAR,bear,none,0.75,92,34,58,37.0,41.4,-0.86,N,-1.2,-0.044,0.78,37.0
CDLSHOOTINGSTAR,bear,none,1.0,92,39,53,42.4,47.5,-0.97,N,-0.96,0.014,0.83,19.6
CDLSHOOTINGSTAR,bear,none,1.25,92,40,52,43.5,45.7,-0.44,N,-1.02,0.001,0.83,14.1
CDLSHOOTINGSTAR,bear,none,1.5,92,40,52,43.5,47.7,-0.82,N,-1.01,-0.017,0.83,9.8
CDLSHOOTINGSTAR,bear,none,1.75,92,40,52,43.5,48.9,-1.04,N,-0.79,0.0,0.86,5.4
CDLSHOOTINGSTAR,bear,none,2.0,92,40,52,43.5,50.0,-1.25,N,-0.82,-0.003,0.85,3.3
